M_NDVI_w1,M_Dist_to_Border_w1,M_Dist_to_Stream_w1,M_Slope_Rainfall_w1,M_Stream_Density_w1,Malaria_w1
0.043321308,0.0777202,0.012302289,0.0026041667,0.019370459,0
0.043321308,0.07772021,0.02460457,0.0026041667,0.031477004,0
0.8646209,0.098445594,0.02460457,0.0026041667,0.08232446,0
0.019313306,0.038461536,0.01430429,0.011824322,0.017175568,0
0.019313307,0.06477732,0.03381014,0.011824322,0.078244284,0
0.00858369,0.08097165,0.840052,0.015202699,0.03435114,0
0.00858369,0.052631583,0.840052,0.015202699,0.041984733,0
0.9334764,0.08097165,0.08842654,0.0016891892,0.01717557,0
0.008583689,0.06477733,0.08842652,0.0016891889,0.01717557,0
0.9334764,0.7631579,0.014304287,0.01182432,0.07824428,0
0.030042913,0.03846154,0.08842653,0.9695946,0.01717557,0
0.9334764,0.7631579,0.033810142,0.9695946,0.04198473,0
0.8861386,0.054404143,0.8330404,0.010416669,0.8232446,0
0.00990099,0.05440414,0.082601056,0.018518517,0.8232446,0
0.049504943,0.069948204,0.047451667,0.010416669,0.031477,0
0.8861386,0.069948204,0.024604574,0.018518519,0.019370457,0
0.039999995,0.05263158,0.08842653,0.01182432,0.034351133,0
0.039999995,0.06477732,0.03381014,0.0016891895,0.078244284,0
0.013333328,0.03846154,0.840052,0.0016891895,0.82824427,0
0.039999995,0.038461536,0.01430429,0.9695946,0.041984733,0
0.024752485,0.054404154,0.8330404,0.0078125,0.019370459,0
0.009900991,0.077720225,0.08260107,0.010416671,0.019370459,0
0.009900991,0.0984456,0.8330404,0.0078125,0.043583523,0
0.8861386,0.69948184,0.8330404,0.010416672,0.031477004,0
0.024752483,0.69948184,0.012302292,0.010416669,0.8232446,0
0.9341239,0.008695653,0.0050420174,0.030303033,0.0053763445,0
0.0052700904,0.008695654,0.028571429,0.010084029,0.0053763436,0
0.0052700904,0.79420286,0.0050420174,0.001680672,0.024193546,0
0.0052700904,0.7942029,0.025210084,0.001680672,0.026881717,0
0.03468208,0.11345648,0.025487259,0.003294893,0.011363639,0
0.03468208,0.06332453,0.868066,0.9522241,0.073863655,0
0.026011556,0.034300786,0.86806595,0.82608694,0.01136364,0
0.020231208,0.11345647,0.041979004,0.018121907,0.0113636395,0
0.9341239,0.069565214,0.025210079,0.010084031,0.026881717,0
0.9341239,0.008695652,0.0050420165,0.01515152,0.032258064,0
0.01581028,0.008695652,0.0050420165,0.013445378,0.0053763445,0
0.005270091,0.06956521,0.028571432,0.013445378,0.032258064,0
0.9341239,0.05507246,0.91260505,0.010084028,0.026881717,0
0.02635046,0.05507246,0.028571432,0.013445378,0.91129035,0
0.018445317,0.07246377,0.028571432,0.0016806718,0.02419355,0
0.02635046,0.008695652,0.025210079,0.9630252,0.0053763445,0
0.9341239,0.05507246,0.0050420165,0.0016806718,0.02419355,0
0.005270091,0.06956521,0.028571432,0.9630252,0.02419355,0
0.018445317,0.05507246,0.025210079,0.0016806718,0.026881717,0
0.9341239,0.07246377,0.0050420165,0.011764709,0.91129035,0
0.01581028,0.06956521,0.0050420165,0.010084028,0.026881717,0
0.02635046,0.05507246,0.0050420165,0.011764709,0.91129035,0
0.9341239,0.05507246,0.025210079,0.9630252,0.032258064,0
0.026350463,0.008695652,0.025210075,0.01176471,0.032258056,0
0.026350463,0.008695652,0.0050420165,0.001680672,0.91129035,0
0.018445322,0.06956521,0.91260505,0.0016806722,0.026881717,0
0.01581028,0.07246377,0.025210075,0.9630252,0.91129035,0
0.0072202166,0.06994819,0.082601056,0.01041667,0.01937046,0
0.0595668,0.0777202,0.082601056,0.010416669,0.8232445,0
0.8646209,0.0984456,0.8330404,0.96875,0.08232446,0
0.0072202166,0.07772021,0.8330404,0.96875,0.08232446,0
0.9334764,0.08097165,0.033810142,0.011824322,0.07824428,0
0.9334764,0.7631579,0.014304288,0.011824322,0.82824427,0
0.00858369,0.08097165,0.08842654,0.0016891892,0.01717557,0
0.019313307,0.06477732,0.08842654,0.0016891892,0.041984733,0
0.019313307,0.7631579,0.02340702,0.9695946,0.82824427,0
0.030042915,0.052631576,0.08842652,0.0016891889,0.07824428,0
0.030042915,0.038461544,0.08842652,0.015202699,0.07824428,0
0.019313307,0.06477733,0.08842652,0.01182432,0.01717557,0
0.030042915,0.7631579,0.033810135,0.9695946,0.07824428,0
0.008583689,0.08097165,0.033810142,0.011824321,0.041984726,0
0.00858369,0.05263158,0.08842653,0.0016891891,0.82824427,0
0.030042918,0.06477733,0.03381013,0.0016891891,0.07824428,0
0.030042917,0.06477733,0.033810142,0.027777778,0.03435114,0
0.02601156,0.06332453,0.055472255,0.0032948933,0.056818176,0
0.0057803476,0.113456495,0.86806595,0.009884681,0.8181818,0
0.02023121,0.11345648,0.041979004,0.008474577,0.01136364,0
0.020231208,0.1134565,0.008995501,0.00988468,0.01136364,0
0.020231212,0.06596305,0.868066,0.01694915,0.03977273,0
0.005780347,0.11345648,0.055472255,0.008474579,0.8181818,0
0.02601156,0.11345648,0.02548726,0.00988468,0.01136364,0
0.026011558,0.06332453,0.025487257,0.01647446,0.056818184,0
0.005780347,0.065963045,0.008995502,0.01647446,0.039772734,0
0.0057803476,0.06596305,0.868066,0.033898313,0.07386364,0
0.9132948,0.034300786,0.055472255,0.043478273,0.03977273,0
0.9132948,0.06332453,0.041979015,0.018121907,0.05681818,0
0.02023121,0.034300786,0.055472255,0.018121907,0.03977273,0
0.034682073,0.72295517,0.0089955,0.016474461,0.8181818,0
0.020231208,0.11345647,0.008995501,0.018121907,0.0113636395,0
0.026011562,0.72295517,0.008995501,0.009884679,0.056818184,0
0.9132948,0.72295517,0.02548726,0.016949153,0.07386363,0
0.0057803467,0.11345648,0.008995502,0.00988468,0.03977273,0
0.015810277,0.008695654,0.02857143,0.013445379,0.005376344,0
0.005270091,0.008695652,0.0050420165,0.010084028,0.0053763445,0
0.9341239,0.7942029,0.91260505,0.010084028,0.02419355,0
0.005270091,0.008695652,0.028571432,0.010084028,0.026881717,0
0.9341239,0.06956521,0.025210079,0.013445378,0.02419355,0
0.005270091,0.05507246,0.028571432,0.9630252,0.91129035,0
0.01581028,0.07246377,0.025210079,0.010084028,0.91129035,0
0.005270091,0.06956521,0.91260505,0.011764709,0.91129035,0
0.005780346,0.72295517,0.0089955,0.009884679,0.056818184,0
0.026011562,0.063324526,0.008995501,0.01647446,0.056818184,0
0.9132948,0.063324526,0.025487257,0.009884679,0.8181818,0
0.0072202166,0.69948184,0.020979023,0.081081085,0.07098765,0
0.8646209,0.07772022,0.04195805,0.77477473,0.070987664,0
0.043321304,0.0984456,0.062937066,0.081081085,0.027777776,0
0.02527076,0.069948204,0.8391608,0.022522522,0.070987664,0
0.026666671,0.08097165,0.036363646,0.012048191,0.06396589,0
0.03999999,0.7631579,0.8818182,0.0120481895,0.008528784,0
0.03999999,0.03846154,0.04090909,0.042168666,0.008528784,0
0.9066667,0.08097166,0.022727273,0.027108429,0.01279318,0
0.01931331,0.7631579,0.018181823,0.02710843,0.04051173,0
0.9334764,0.7631579,0.02272727,0.02710843,0.008528783,0
0.01931331,0.064777315,0.040909093,0.042168673,0.040511727,0
0.030042922,0.038461536,0.02272727,0.027108429,0.008528784,0
0.9334764,0.06477732,0.036363635,0.01204819,0.040511727,0
0.01931331,0.052631576,0.8818182,0.027108429,0.008528785,0
0.019313311,0.7631579,0.018181818,0.07142856,0.040511727,0
0.008583689,0.7631579,0.8818182,0.027108429,0.012793179,0
0.9334764,0.03846154,0.03636364,0.78571427,0.06396588,0
0.0595668,0.09844559,0.020979023,0.08108109,0.83641976,0
0.8646209,0.054404147,0.83916086,0.08108108,0.83641976,0
0.8646209,0.098445594,0.041958038,0.027027031,0.009259258,0
0.007220216,0.077720225,0.03496503,0.08108108,0.05555555,0
0.05956679,0.054404147,0.041958038,0.77477473,0.83641976,0
0.05956679,0.077720225,0.041958038,0.094594605,0.05555555,0
0.0433213,0.098445594,0.04195804,0.02252252,0.009259258,0
0.0072202166,0.069948204,0.020979017,0.02252252,0.027777774,0
0.02527076,0.69948184,0.020979019,0.08108107,0.00925926,0
0.03551912,0.008695652,0.02811245,0.7777778,0.044444453,0
0.03825137,0.008695653,0.048192766,0.01041667,0.04444446,0
0.8715847,0.055072468,0.028112454,0.04861111,0.004444445,0
0.03825137,0.79420286,0.036144592,0.01041667,0.028888889,0
0.9341239,0.05507246,0.03614458,0.027777776,0.0044444455,0
0.9341239,0.79420286,0.048192773,0.010416672,0.0044444446,0
0.01581028,0.06956521,0.048192773,0.066666685,0.8822222,0
0.0052700914,0.069565214,0.028112452,0.027777782,0.044444457,0
0.0052700923,0.069565214,0.04819277,0.875,0.02888889,0
0.9341239,0.008695652,0.028112447,0.07407407,0.02888889,0
0.01581028,0.07246377,0.03614458,0.875,0.04,0
0.01581028,0.008695652,0.048192766,0.027777778,0.88222224,0
0.026350457,0.008695652,0.048192766,0.027777778,0.88222224,0
0.018445319,0.008695652,0.048192766,0.027777778,0.04,0
0.005270092,0.05507246,0.03614458,0.038194444,0.88222224,0
0.026350457,0.07246377,0.048192766,0.010416672,0.0044444446,0
0.01581028,0.008695652,0.048192766,0.038194444,0.88222224,0
0.9132948,0.03430078,0.039603952,0.030000003,0.8951049,0
0.9132948,0.11345649,0.009900988,0.85499996,0.032634035,0
0.02023121,0.72295517,0.039603952,0.85499996,0.032634035,0
0.026011562,0.06596305,0.044554457,0.030000005,0.04428905,0
0.9132948,0.03430078,0.009900988,0.044999998,0.006993007,0
0.026011562,0.06332453,0.044554457,0.009999999,0.8951049,0
0.026011566,0.11345649,0.04455446,0.855,0.03263403,0
0.020231213,0.11345649,0.8712871,0.030000005,0.020979023,0
0.020231212,0.063324526,0.009900989,0.855,0.032634035,0
0.03468208,0.72295517,0.009900987,0.044999998,0.032634035,0
0.043321304,0.07772022,0.02097902,0.094594605,0.027777774,0
0.043321304,0.07772022,0.03496503,0.02252252,0.027777776,0
0.0072202166,0.054404147,0.8391608,0.081081085,0.83641976,0
0.025270758,0.69948184,0.020979023,0.02702703,0.83641976,0
0.008635579,0.03846154,0.040909093,0.0120481895,0.04051173,0
0.025906736,0.7631579,0.040909078,0.0873494,0.06396589,0
0.87219346,0.06477734,0.040909078,0.012048191,0.06396589,0
0.018998267,0.7631579,0.01818182,0.012048191,0.04051174,0
0.018998267,0.03846154,0.8818182,0.8313253,0.8742004,0
0.02590674,0.080971666,0.8818182,0.01204819,0.01279318,0
0.87219346,0.7631579,0.04090909,0.042168666,0.06396588,0
0.07426599,0.080971666,0.8818182,0.027108435,0.01279318,0
0.008635578,0.7631579,0.022727268,0.8313253,0.008528784,0
0.01931331,0.03846154,0.022727273,0.027108433,0.04051173,0
0.008583691,0.08097166,0.022727266,0.0873494,0.8742004,0.0013661202
0.23809521,0.06477732,0.27586207,0.05,0.030769227,0
0.9334764,0.03846154,0.03636364,0.035714284,0.040511735,0.0013661202
0.22727267,0.077720225,0.2727273,0.29411766,0.15000002,0.0013661202
0.15151517,0.0699482,0.09090909,0.39215684,0.15,0.0081967213
0.068965524,0.07772022,0.15,0.071428575,0.65625,0.0013661202
0.2272727,0.05440415,0.1363636,0.07843139,0.13333333,0.0013661202
0.106060594,0.06596305,0.1034483,0.57894737,0.21276599,0
0.007281552,0.06596304,0.009900989,0.11320749,0.020979019,0.0013661202
0.2575758,0.065963045,0.41379306,0.30952382,0.085106365,0.0013661202
0.45454547,0.06332453,0.24137932,0.04761905,0.085106365,0.0013661202
0.4545455,0.11345649,0.1034483,0.40476188,0.21276598,0.0013661202
0.16363637,0.06332453,0.13793099,0.105263196,0.08510639,0.0040983607
0.19230767,0.034300786,0.18181819,0.22222222,0.14705881,0.0013661202
0.036363635,0.113456495,0.10344832,0.3095238,0.21276599,0
0.02023121,0.06332452,0.03960396,0.044999998,0.020979024,0
0.026011556,0.11345649,0.039603956,0.855,0.006993007,0
0.026011558,0.7229551,0.034653477,0.060000002,0.020979023,0.0027322404
0.19230767,0.034300786,0.1818182,0.17073171,0.14705881,0.0040983607
0.21153846,0.063324526,0.27272728,0.23076919,0.23529409,0
0.034682073,0.72295517,0.8712871,0.855,0.8951049,0
0.0052700914,0.07246378,0.048192773,0.010416671,0.028888894,0
0.026350457,0.7942029,0.83935744,0.027777778,0.88222224,0
0.005270092,0.008695652,0.83935744,0.03819444,0.88222224,0
0.005270092,0.07246377,0.028112447,0.04861111,0.028888889,0.0013661202
0.18918921,0.06956521,0.1935484,0.13793102,0.1632653,0
0.035519127,0.069565214,0.036144577,0.04861111,0.028888885,0
0.038251363,0.069565214,0.048192777,0.875,0.028888887,0
0.8715847,0.069565214,0.83935744,0.875,0.88222224,0.0013661202
0.121212095,0.063324526,0.41379312,0.3095238,0.17021276,0
0.03640777,0.72295517,0.009900989,0.045000006,0.044289056,0
0.0461165,0.72295517,0.8712871,0.045000006,0.032634035,0
0.027027031,0.054404143,0.04745167,0.07352939,0.055555552,0
0.8162162,0.054404143,0.012302288,0.029411765,0.07098765,0
0.81621623,0.054404143,0.8330404,0.029411765,0.009259257,0
0.08108108,0.054404143,0.8330404,0.014705881,0.07098764,0
0.9334764,0.08097165,0.02340702,0.023622053,0.04051174,0
0.030042918,0.08097164,0.840052,0.8582677,0.8742004,0
0.030042918,0.06477732,0.840052,0.03149606,0.06396589,0
0.00858369,0.05263158,0.08842654,0.03149606,0.040511735,0
0.008635578,0.06477732,0.014304288,0.023622053,0.012793181,0
0.8721934,0.08097166,0.033810142,0.8582677,0.8742004,0
0.02590674,0.08097166,0.023407018,0.023622047,0.01279318,0
0.018998275,0.05263158,0.840052,0.8582677,0.063965894,0
0.025906742,0.7631579,0.840052,0.06299213,0.008528784,0
0.018998275,0.08097166,0.840052,0.02362205,0.06396588,0
0.8721934,0.03846154,0.014304289,0.15384622,0.008528784,0
0.02590674,0.05263157,0.014304287,0.023622049,0.06396589,0
0.8721934,0.03846154,0.023407018,0.6153845,0.01279318,0
0.027027031,0.054404147,0.08260106,0.029411761,0.009259259,0
0.081081085,0.69948184,0.8330404,0.0147058815,0.055555552,0
0.04864865,0.0699482,0.012302289,0.029411763,0.009259258,0
0.04864865,0.054404147,0.08260106,0.029411763,0.055555552,0
0.027027031,0.0699482,0.08260106,0.029411763,0.07098765,0
0.04864865,0.69948184,0.024604568,0.0147058815,0.027777776,0
0.04864865,0.09844559,0.02460457,0.8529412,0.00925926,0
0.027027031,0.09844559,0.08260107,0.014705881,0.83641976,0
0.81621623,0.07772022,0.8330404,0.014705881,0.07098766,0
0.01904762,0.05507246,0.028571423,0.65000004,0.040000003,0
0.038095243,0.008695652,0.028571429,0.057553962,0.0044444455,0
0.038095243,0.008695652,0.91260505,0.8705036,0.04444445,0
0.019047624,0.7942029,0.025210077,0.057553966,0.044444446,0
0.057142865,0.7942029,0.005042017,0.057553962,0.04444445,0
0.01904762,0.008695652,0.028571425,0.057553962,0.88222224,0
0.05714287,0.7942029,0.028571427,0.125,0.044444446,0
0.038095243,0.072463766,0.025210084,0.007194244,0.040000003,0
0.038251366,0.79420286,0.028571429,0.035971217,0.044444457,0
0.035519127,0.7942029,0.02857143,0.65000004,0.88222224,0
0.035519127,0.07246377,0.005042018,0.035971224,0.044444453,0
0.03551913,0.7942029,0.0050420184,0.8705036,0.0044444455,0
0.013661199,0.008695653,0.025210084,0.0071942452,0.044444453,0
0.018445319,0.06956521,0.005042017,0.03597122,0.88222224,0
0.026350457,0.7942029,0.025210084,0.8705036,0.8822222,0
0.01581028,0.069565214,0.91260505,0.028776977,0.8822222,0
0.9341239,0.008695652,0.005042017,0.0071942443,0.04444446,0
0.007281552,0.034300786,0.0089955,0.045977015,0.8951049,0
0.036407765,0.06332453,0.041979015,0.045977015,0.04428905,0
0.046116497,0.113456495,0.02548726,0.01149425,0.04428905,0
0.036407765,0.7229551,0.02548726,0.045977015,0.02097902,0
0.036407765,0.06332453,0.041979015,0.045977015,0.02097902,0
0.0072815525,0.7229551,0.055472262,0.08045977,0.006993007,0
0.055825237,0.03430079,0.008995502,0.81609195,0.006993007,0
0.03640776,0.72295517,0.05547226,0.045977008,0.04428905,0
0.046116505,0.06596306,0.008995503,0.81609195,0.04428905,0
0.8543689,0.11345649,0.008995503,0.011494248,0.020979015,0
0.02702703,0.69948184,0.01230229,0.014705878,0.055555545,0
0.048648655,0.07772021,0.8330404,0.029411765,0.07098765,0
0.8162162,0.0699482,0.08260107,0.014705882,0.027777774,0
0.8162162,0.07772021,0.024604572,0.0735294,0.009259257,0
0.07426598,0.08097164,0.08842654,0.03149606,0.06396589,0
0.87219346,0.06477732,0.840052,0.06299213,0.04051173,0
0.87219346,0.05263158,0.840052,0.02362205,0.8742004,0
0.025906738,0.038461536,0.01430429,0.02362205,0.012793182,0
0.025906738,0.06477732,0.08842654,0.06299213,0.012793182,0
0.02590674,0.052631576,0.033810142,0.031496063,0.008528785,0
0.02590674,0.03846154,0.033810142,0.023622047,0.06396589,0
0.008635579,0.06477733,0.023407018,0.8582677,0.04051173,0
0.8721934,0.08097166,0.023407018,0.023622047,0.8742004,0
0.025906742,0.7631579,0.014304287,0.8582677,0.8742004,0
0.074265994,0.03846154,0.02340702,0.03149606,0.040511735,0
0.8721934,0.06477732,0.014304287,0.8582677,0.008528785,0
0.07426599,0.7631579,0.840052,0.07692308,0.04051173,0
0.009900989,0.07772022,0.08260107,0.01470588,0.027777774,0.0020366599
0.24324317,0.69948184,0.22340427,0.2,0.13333331,0
0.024752479,0.0699482,0.02460457,0.54545456,0.055555556,0.0040733198
0.372093,0.07772023,0.18367349,0.30000004,0.07999999,0.0040733198
0.19230767,0.06332453,0.15277778,0.14285713,0.32352945,0.0020366599
0.036363635,0.11345648,0.070588246,0.11111111,0.46808508,0.0020366599
0.09090909,0.11345648,0.24705881,0.2142857,0.21276599,0.0081466395
0.1449275,0.03430079,0.14814809,0.06666667,0.030303027,0
0.9132948,0.03430078,0.025487259,0.04597701,0.006993007,0.0020366599
0.49090907,0.11345649,0.45882353,0.11111111,0.08510638,0
0.026011555,0.06332453,0.0089955,0.09999999,0.03263403,0
0.026011555,0.034300786,0.05547225,0.04597701,0.020979019,0.0040733198
0.21153848,0.11345649,0.2638889,0.1538462,0.14705881,0
0.0072815535,0.065963045,0.02548726,0.81609195,0.006993007,0
0.8543689,0.06332453,0.041979007,0.011494248,0.006993007,0.0040733198
0.1818182,0.065963045,0.2083333,0.07692308,0.1470588,0.0020366599
0.25757578,0.03430079,0.082352936,0.111111104,0.17021279,0.0040733198
0.12727271,0.06332453,0.20833333,0.07692307,0.2352941,0
0.01581028,0.06956521,0.005042017,0.8705036,0.004444445,0.0020366599
0.13333328,0.008695652,0.23076919,0.05,0.122449,0.0061099796
0.15,0.072463766,0.1153846,0.5454545,0.07142858,0
0.9341239,0.055072457,0.91260505,0.007194245,0.0044444455,0
0.8715847,0.069565214,0.0050420174,0.028776977,0.040000003,0.0020366599
0.10810811,0.072463766,0.18461542,0.1,0.2040816,0.0040733198
0.14516129,0.008695653,0.14606738,0.4,0.22413793,0.0020366599
0.08108108,0.055072457,0.1076923,0.050000004,0.12244902,0
0.046116497,0.7229551,0.041979015,0.08045977,0.03263403,0.0020366599
0.12121211,0.7229551,0.14117649,0.071428575,0.21276599,0.0040733198
0.23636363,0.7229551,0.23611109,0.1538462,0.23529412,0.0040733198
0.010989011,0.18875499,0.2727273,0.16363639,0.20000002,0
0.01899827,0.13654618,0.036363646,0.042168666,0.081081085,0.0053050398
0.03174603,0.1365462,0.105263196,0.76086956,0.41176462,0.0013262599
0.15384619,0.14056231,0.030303027,0.16363639,0.4,0.0026525199
0.1230769,0.1365462,0.17241375,0.137931,0.14999999,0
0.008635577,0.38955823,0.8818182,0.8313253,0.027027028,0.0026525199
0.15384622,0.14056231,0.137931,0.22222222,0.14999999,0.0013262599
0.120879106,0.13654618,0.030303031,0.12727268,0.4,0.0039787798
0.1538462,0.18875499,0.20689659,0.10344831,0.29999998,0
0.07426599,0.13654618,0.02272727,0.087349415,0.08108108,0
0.008635578,0.1445783,0.01818182,0.042168673,0.08108108,0
0.02590674,0.14056231,0.02272727,0.04216867,0.081081085,0
0.018998273,0.38955826,0.8818182,0.04216867,0.08108107,0
0.07426599,0.14457828,0.8818182,0.042168673,0.08108107,0.0092838196
0.7777778,0.38955826,0.42105255,0.4,0.4117647,0.0066312997
0.047619045,0.38955823,0.052631576,0.76086956,0.117647104,0.0106100796
0.047619045,0.188755,0.42105255,0.2,0.1176471,0.0039787798
0.2,0.13110541,0.18181819,0.26829273,0.36842105,0.0119363395
0.33333334,0.20565556,0.095238104,0.05555556,0.1071429,0.0106100796
0.22222222,0.14395893,0.23809522,0.055555556,0.53571427,0.0039787798
0.2,0.13110542,0.27272728,0.21951222,0.21052633,0.0053050398
0.13888888,0.13110542,0.23809525,0.18518521,0.1071429,0.0066312997
0.055555563,0.14910002,0.04761904,0.055555563,0.07142855,0.0026525199
0.18181823,0.3701801,0.24242419,0.1707317,0.21052632,0.0013262599
0.10526321,0.37018004,0.1363636,0.24137925,0.15384619,0.0026525199
0.18181822,0.14395894,0.2424242,0.19512188,0.36842096,0.0092838196
0.23255809,0.43362832,0.1020408,0.2222222,0.06666666,0.0053050398
0.02325581,0.43362835,0.122448996,0.15384619,0.16666666,0
0.038251374,0.10796461,0.02811245,0.048611104,0.020408163,0.0053050398
0.23255812,0.1699115,0.5102041,0.6153846,0.16666667,0
0.018445322,0.1699115,0.04819276,0.02777778,0.7959184,0.0026525199
0.11764708,0.113274306,0.11363637,0.368421,0.07692307,0
0.026350461,0.10796461,0.028112445,0.6666666,0.061224487,0
0.9341239,0.107964605,0.048192758,0.010416671,0.020408163,0.0053050398
0.18333331,0.43362832,0.20408162,0.6153846,0.066666655,0.0278514589
0.15000002,0.43362835,0.20408161,0.49999997,0.066666655,0.0053050398
0.11666668,0.113274306,0.102040805,0.6153846,0.53333336,0.0026525199
0.33823526,0.16991152,0.34090906,0.131579,0.3076923,0.0132625995
0.05,0.43362835,0.06122449,0.6153845,0.16666666,0.0119363395
